speaker,emotion,min_pitch,max_pitch,mean_pitch,min_intensity,max_intensity,mean_intensity
gg,elation,253.2728020258431,631.2473798002418,401.18122783919995,43.38577070210874,88.38452640964083,79.46697883792945
gg,happy,153.58391976954994,371.1309610154094,224.6939880462988,26.52413994492599,72.65842344779603,64.64037303455892
mf,interest,119.29793114273302,346.8034072611795,200.56744141656287,25.92627954154611,61.84326305471101,54.268241402935814
cl,boredom,81.2749707922877,91.72938111871267,86.66182703375434,17.811250591825868,70.12307687002563,59.74952271083136
mk,anxiety,213.37702079561774,470.40962928973903,299.06377491688824,37.46777147783915,82.71700910231888,76.37216539909187
mm,interest,150.5293079695241,284.9014187839656,190.09610306034273,27.114851337219953,80.12941066914479,71.17961541568562
mk,interest,205.22902662814937,418.5449868452304,283.18938282948363,31.140849725986556,82.04032463051917,72.10174911737288
cl,sadness,85.11407025371405,120.20982645571614,97.061958597457,20.13017464638432,72.6468440408292,64.04110352178844
gg,disgust,157.28412998655867,343.80333462817276,226.36788197572542,18.960298200434544,81.66215379946152,75.14149412680862
mk,contempt,178.2354395562929,541.1651286418864,212.47223594937043,26.783632831287004,75.54978249328722,67.56551224251754
mk,boredom,170.69410696290484,591.9333156038023,207.38538030366882,39.83108371568336,72.47351423338826,64.73135268771074
mk,disgust,100.68691704243123,495.936540817236,220.52965949821683,20.97085489947636,71.25603584109192,61.86456189883251
jg,interest,173.97033527363834,561.6878729547275,227.54954335643575,31.88025700227365,68.85324088950159,59.21860481691553
gg,hot-anger,264.98416829048887,635.5740210071939,411.806531275119,34.95446737596808,79.90868369682093,73.88022634283226
cl,cold-anger,95.29827651238092,177.37560153244405,135.7107075697846,11.128422862058809,83.26365075669518,72.13568865934603
mm,sadness,80.82694297747724,207.0702199397875,149.1966900219727,24.417255413740232,73.01383884094433,65.68191167696494
cc,cold-anger,105.25625758091219,294.3418380037182,222.80481250090256,29.742593634787188,84.73391985384959,75.21390701537179
gg,elation,225.34052532421885,633.4552127503645,409.0596168385826,57.77438977520711,81.15912263677617,75.43723252718765
gg,panic,231.34964242249956,490.4615570822877,352.0993576139637,44.95462609195684,87.26528947846028,80.0508136173722
gg,contempt,116.00415014182039,546.9296527492597,200.63212395938163,31.69853363978688,75.50450172021904,65.69443921021382
jg,disgust,76.89910762044586,225.23844670437484,169.79912577901558,32.092689266814105,66.60896836871723,58.231158691864366
gg,happy,175.20008331980011,510.1121584809898,337.64790345071515,28.00415643860781,80.30622402052863,71.35867984101127
jg,hot-anger,195.62939850805466,360.68015794733225,302.8880164162751,24.633240083345207,86.14566006051776,74.58165533727541
cl,hot-anger,85.52630750808522,306.2927556932191,224.60401801198003,24.060071456224957,81.79915248735604,72.31792853525904
mm,anxiety,77.88963409654436,151.51203413099316,131.2053612530445,33.17609932702307,73.95220441833081,63.47993980343407
mk,hot-anger,302.39517533080823,512.5579158911654,431.6595462704694,21.962852946234243,85.84796308215353,75.28545504627472
mm,contempt,91.58478811415917,183.88808820368115,123.44171863022659,20.793303335671396,72.05657468323695,61.620496072221236
mk,despair,210.39715481445924,372.0413611602427,329.17375729935935,32.31221439227789,86.00490976468643,74.94996870885386
mk,despair,247.89241223745765,448.6005894190308,314.7654447545976,37.59298861784398,89.08487246704632,78.40523405389342
jg,despair,195.61593720496566,596.260297731077,290.49394787113295,30.420240444835567,60.21500380139807,50.42608451276692
jg,happy,163.50594880774403,378.42956123635963,232.08394645830975,32.38105065200417,79.16488864701834,69.78551185875274
mf,anxiety,117.44767181962496,199.51192926022836,135.11251342678182,33.254247459604905,68.19626412927165,63.26444105127138
mk,despair,198.43895709042545,504.68334613561314,339.8222770496102,41.43126228298157,86.99679840548806,77.90861836177599
gg,boredom,120.3526900098902,221.17429446425615,171.86838478690342,37.10102105077384,80.52831214555607,70.90264564970155
cl,interest,81.79409945560606,132.00322131441135,109.834125804733,16.050187755452175,74.98601481675645,66.44888383378033
cl,neutral,75.2687602320499,125.02684024406082,88.64579535711805,29.112911405957814,74.41505991220845,64.8030452662155
cl,shame,88.72578403221843,123.12912522048258,96.99122268954123,16.603563408160166,70.78806168152306,60.73583033139934
mm,panic,319.09980677231215,506.5633868764463,392.79987279786644,49.240704950264735,88.31427103519633,79.69275370037643
gg,shame,100.08959979932384,219.13301553611151,165.21235889572588,42.969207238851226,78.26414187370112,69.87872541616197
jg,pride,170.70155099596462,325.1688803189822,232.25047939265818,32.42234540908153,73.61049126514037,63.56483491123928
mm,sadness,145.9743557275643,199.9042934265577,165.49933434385483,37.047966210055286,74.85792871650797,66.96129479355795
mm,sadness,101.55419912671289,193.574913152733,160.05442409979477,21.577117897202005,75.965487160776,65.79485718567695
cl,elation,163.6643272362406,377.7321841174509,313.7814742476561,22.25853040230162,87.9585104010372,79.34642279757706
cl,neutral,77.53420433692011,104.25371522270825,83.95894147080385,17.07909927577388,71.37952429153098,60.25068050288326
mk,boredom,137.97348046522407,378.82560919760465,214.40148800497286,25.43405762105805,66.63104434427346,58.49930025805736
mm,neutral,117.7197048196688,199.73734520797987,168.42151505524185,38.65380389218935,79.60432423078089,73.16626802267488
mk,contempt,77.70387039874807,268.4835041782335,208.13568626644673,31.61338538359973,75.59266863866056,63.64992342700607
mk,hot-anger,200.4063233230146,575.505265574996,409.28059556683087,24.282688460425696,79.04368163479673,69.38002405343238
cl,boredom,75.37972423152424,103.17702967492609,90.74107445404167,16.72008977785844,65.43473034990022,55.95213905268413
jg,hot-anger,101.44126207195121,264.32387063289457,207.9468996732303,23.78128077725432,68.6439664508607,59.236726055558506
gg,sadness,159.10144413563933,430.63517707043724,234.35307612416813,28.165901403614996,76.10332527198742,69.38441422905487
mk,disgust,181.7298248701771,268.018339427634,225.4182364557561,25.16661747103327,77.47333670770975,68.67902633521305
mf,boredom,84.04362533553444,118.83679370604008,108.39590126996212,47.05888739088408,78.59470119983317,71.49062065850012
cc,disgust,75.71149961033672,128.25402688536568,104.96651219718221,28.440336089183333,75.0966712118525,64.48864335387705
gg,cold-anger,121.15838809984602,264.68837919687667,193.21023572990973,27.171796234829173,72.3459222230552,60.95359436754887
mm,interest,78.95753000668755,350.78538135869906,255.9772242078738,21.226910900216435,70.97737066383299,60.97861319502219
cc,boredom,98.03502115003046,159.06846213778292,123.32717224690288,21.962345416653655,73.24709763607184,63.19328906550787
mm,happy,127.42411666859162,282.83289938569607,187.26866507452607,30.23575241618071,83.27126993955346,73.02313659185498
mf,elation,97.28430271699182,298.41691160535527,209.11183161220083,47.86666099136656,77.82038225700994,71.85361355330616
mk,despair,219.33807547069253,472.5197937562131,336.4412506260082,40.65774403590868,86.55650148046315,79.03027410386387
mf,contempt,118.05298691699147,170.08982755147213,150.3351402642069,26.15294930235119,73.25381154951843,66.37833223220125
cc,interest,203.68942637034453,373.8375138240569,278.97450200224546,7.7973703340296385,70.9752651325997,63.37012781745318
gg,happy,148.93386503204226,576.5780956600724,268.87404484553565,27.057714572501425,77.21396053446836,70.39183266774936
mk,hot-anger,168.25262783576787,517.7747671855176,400.021075316588,19.464521271408827,81.1741396043404,70.0042633252053
mf,pride,101.0160488404476,141.55423781067583,123.90666293467744,29.54629561884999,73.20753360698498,63.023518521482735
mm,anxiety,158.72876555446126,514.9215344987084,228.83950305795227,31.855021553741143,78.72654034883631,67.8808232076947
mk,hot-anger,173.01700116194402,437.6750397876596,356.129528454383,14.02219365122534,76.72122324558899,66.10304717012033
cl,neutral,78.01371244664305,93.28705473860425,84.5463371189156,14.383445546144676,65.56058764230718,56.8284389000367
jg,disgust,135.5459013123785,246.82394969307978,183.66189757079923,27.320229944205344,70.96366082627375,62.19514611474993
gg,boredom,133.3574054180975,310.0799662734102,195.31489792620687,32.37051258002644,83.75481466196524,75.38756944079462
gg,disgust,78.59437220683172,417.06444750710466,276.25245547913255,25.710971621499024,78.98303191623019,72.55977909224592
mm,happy,231.09343830568974,431.0977777268783,350.2190638684161,25.336298342761264,75.68251771333281,66.03040264690358
cc,disgust,77.66687439716715,581.9709545164573,132.36885168218544,36.70296310127669,70.84588300995149,62.22193608971362
mm,anxiety,95.59976069019356,213.92233116667956,175.7454528984972,25.973054093908473,71.57140292990296,60.74492835986285
cc,happy,97.27816802032547,463.222354577939,220.63806035866736,24.973290154491483,74.73876191221834,66.37504762198978
cl,hot-anger,202.26585543728967,299.3130868746176,262.63361224680335,11.45104089751687,84.1775060623231,74.67214980563888
mk,contempt,85.35597091701212,377.8576514611429,246.48490244319927,29.620696344826264,71.08878751155531,63.19200508248578
mk,happy,96.68367667444888,381.0505315002003,267.1581325515054,28.689361899161682,76.4668636231345,66.1460699839924
mk,interest,188.2511803081561,263.2897208244905,232.32823926603626,30.769470650579144,76.92706411985819,67.62963257379778
cc,disgust,103.97864868579826,255.94456338533192,202.2162421821751,29.78135851335907,84.86363168943589,72.58048973686158
jg,pride,135.82397719570272,288.6510819082105,215.20026778702282,27.42534589321035,78.00090014919354,67.96857045657374
cc,disgust,95.42122439752866,119.9632240890078,106.74413386280527,28.553543919713736,68.04892016057826,61.570480537168926
mf,despair,91.99177663523369,149.8722904345567,121.2731966698158,38.673672153850006,70.65090871115484,62.93846505572539
mf,sadness,77.32534324284539,225.3358141181441,146.16127530898788,44.35461189195223,80.49908989228607,73.48205692165348
mk,despair,229.4566350299288,377.89426466672296,301.8907868355054,27.94268633110556,75.26855084912633,67.19462803680264
gg,interest,111.99757748946797,427.0813092156544,232.4652465614255,40.24602770411433,85.36656213657781,76.29878845228723
cc,neutral,79.28878148002691,123.65924569205905,98.75917240045442,33.61788844550864,78.73672564554656,71.56363103402217
cl,cold-anger,80.65309691118235,223.81678482920483,147.9744539029141,17.081880085242673,81.01171686746116,71.1781656322077
cl,elation,143.79737802402792,303.5853685678478,247.80432231782368,7.638954884037302,83.07915197189983,73.53235658968623
jg,disgust,80.10300688918637,609.122233991876,299.50284119533603,29.966774267475383,67.457026573914,59.34595849942785
gg,disgust,179.1112324078921,400.0973740818521,284.0479772249787,28.555092105428493,79.28724594725813,71.71885645515849
cc,elation,187.11061875000394,337.55633191329326,274.3953517325403,23.665669465169568,70.9239010093067,63.886552700071995
gg,elation,187.61609408859167,556.7959875240433,325.0752261554392,30.949458112075227,88.70078955910067,78.37589567043476
cl,contempt,81.66036214776832,130.89776470460865,94.18735854797536,15.569274012708972,81.78413753008256,69.18715901510238
mk,anxiety,213.38454733040805,338.6053719818283,277.53073643239566,40.10820127104079,85.37529029512015,76.26688916581523
gg,disgust,106.77581699664414,364.77515021315304,239.6509508505465,38.163043782245005,80.27928969871715,73.16577050140242
gg,happy,167.46407295532987,376.5077752231405,279.7308093154418,32.35838640501866,79.0957723166061,67.20506583941939
jg,shame,107.15703252821642,597.4330823258185,299.44796545690156,29.65803676626383,64.3343787295501,53.82369158483005
gg,shame,75.74678077059797,570.3021561208994,190.70914643626858,37.079856030572344,78.37836475972051,66.09024342068622
mf,contempt,110.21270782922838,226.12837358084408,167.22413674928154,34.026189488608026,81.70471440282525,74.15688292051234
mm,disgust,153.80036236274768,277.88222949130756,214.14237489673883,30.559448716373893,79.83861766868529,70.909878129991
mf,panic,235.7484206146778,586.3445799983738,328.4182263583763,60.1347633983842,81.73287055165287,76.12708507205465
mf,contempt,117.61089367510996,199.59479061158356,161.0623099793088,28.776932311608437,66.8083416707738,60.91434698504634
mf,elation,157.55020973656048,319.01734925692347,220.65281153231186,30.92128703038678,69.3814755586616,64.7509360895646
cl,contempt,84.37640090808986,498.0570272004884,143.3421083950633,10.81536191685939,70.91131567691771,58.75232961541783
jg,contempt,156.32147173268194,550.2699030028313,259.79322654661104,31.457025529002284,78.7942023579589,70.86428092557296
mf,boredom,95.71592515069703,183.94525663694557,125.12213475735224,37.81140021623848,72.91749840560936,65.98207264377882
mf,contempt,110.84152981357985,170.22824528608723,146.28170345902993,22.43694257624513,74.49995707819774,66.0013701471617
gg,boredom,88.30185640822873,186.63468048594285,156.2280613818327,37.667492533256805,78.71888039795833,68.01007791252434
mm,hot-anger,113.08231427759509,318.3582622345212,241.73354812817985,18.168615814005204,74.95741796262062,64.05028887544289
gg,panic,222.00279939747205,462.684314150764,329.85123537673934,43.93398054999261,82.5564027138202,75.4923993536628
mf,shame,107.58416568981686,162.22794782101371,125.8051541811057,37.294144923759994,76.33611706817506,68.83982532201472
cc,sadness,96.26645121560556,119.10501448856876,106.76275982382914,28.461325388134878,70.48163067296873,62.079675609336164
cc,pride,90.52866847094297,163.4527253862785,106.1418110009792,21.387284693244823,68.35771558341197,59.49879062897943
mm,anxiety,126.67938851408833,163.92546954031357,142.55887120777643,34.754682739632344,71.38574315672432,64.50603064219474
gg,interest,139.4173895999521,292.4511262754685,190.46011429155777,36.49147735934464,80.82053016836635,73.81801076837084
cc,happy,93.48502165973518,295.82280626963853,191.65581411489302,22.298540896481086,82.66008374564944,72.73436493288409
cl,interest,76.71982135745036,164.81089363492845,134.10232341622537,13.701820617044183,74.42728004789669,66.16172413476504
mf,shame,100.35955250014054,119.5826812896732,111.8607119731256,42.006639629750275,79.11210116391354,71.03136002750814
cl,despair,76.96956543154596,481.21839669025326,101.11767377781673,19.885002849701117,70.87186281474665,59.581047534119534
cl,neutral,78.72488875155747,108.4259017963026,86.59062446594974,19.108843294514767,65.73716926633219,56.32249055265405
mk,interest,201.80629849964575,267.6059718347016,225.87541251727612,37.89298892732293,81.09510522005256,71.81433882855688
cl,boredom,78.53286759399474,125.59275123524606,91.16469365330352,17.27169348560468,64.74057763947859,58.36885483286057
cc,contempt,99.0408952742026,205.85385448800045,131.51344888411882,18.535904692859976,72.60402324260858,60.736485445742865
cl,cold-anger,75.82728990421774,255.01988931002344,193.39203066032408,11.02230997073778,80.21950703715208,69.06420344808377
cl,disgust,74.99559362376854,128.9233304506695,91.96074789450313,15.694953739909492,72.73266445026474,62.49945594292765
mf,despair,73.65596889583243,162.95108314780452,116.40997430915363,41.73401342026407,69.1031543825869,64.29466100454084
mk,elation,322.2928836657284,452.60558286487907,361.23968517593744,36.04773350212476,84.1311826666675,73.84983547193592
mf,hot-anger,229.5700404277142,426.5373098864956,319.23059283234375,19.609283237778296,87.61079373749834,78.57101519246801
gg,boredom,129.40571133226615,248.45155347646642,175.78922919704127,30.864455661483,83.36241105268505,74.81005800337455
mm,cold-anger,123.60644655563182,170.63603385605944,153.6376257356369,30.459959119863978,76.25130998372272,67.069550115093
mm,shame,75.8418778678607,168.02269309667903,132.78949102739693,32.86826160726169,77.28736480247245,70.04318141350147
mk,despair,260.3031688140333,467.3960820016265,373.8752212950295,52.764720614522254,81.73912209970581,74.68722093907807
mf,pride,115.13604812716855,184.09746454087463,153.31286128376104,23.943852503580295,70.95235038058114,63.75454275472595
gg,anxiety,185.07839177969987,311.9578253619353,257.915631163881,23.04559816403436,75.75988779466033,69.41780348879864
mm,anxiety,146.57697219815356,209.5326249255499,181.62158328988122,31.205916111830792,74.01366507616758,65.21839627429449
cl,happy,284.3901612355413,416.2871716475372,341.874764831588,12.17062389622756,71.35695389588004,62.56006371771747
gg,boredom,78.83065194774609,290.5509189060661,207.75546275344473,30.28232635717585,83.23904735775508,75.3962575019408
jg,contempt,147.03196991429536,485.01617523463426,264.13906475637697,34.36582676845719,79.34770926146697,72.34755201410981
cc,interest,176.55826888976563,397.45302871593526,271.7446474501417,29.404190057610993,72.4902878428975,64.45205422005132
cl,happy,91.26382056860633,217.47252620001186,130.8505271458437,15.543352759080566,70.96334946566677,60.00802486647792
cl,cold-anger,102.33090387146056,151.5715555219776,131.30223647757597,11.576278245743719,75.38771879859775,67.94128545951023
gg,disgust,220.12117822523305,462.57463718191235,356.61107539508197,26.56942939481277,80.97977385663897,71.20497252359928
jg,interest,138.13094449055535,587.1698882711368,184.3613244109424,31.848026988222628,69.53528161515916,61.23853827901427
gg,anxiety,150.88252775805745,290.6674445951825,204.83756507049597,25.608223079191433,72.78116095472996,63.225511010902984
gg,happy,187.08849683494594,426.33025831309743,285.92751971836907,20.3360154438625,75.83314383119627,68.11918805571989
cc,elation,164.41075284492211,363.2791262589177,289.6494984833696,21.74651444134889,67.22478462216301,57.92043361773747
cl,panic,125.45289723421666,217.93343261111315,178.1332458704882,10.715886171997347,76.75520841420992,65.70935027098899
mk,interest,226.4078222458465,399.10435001303966,297.1381221535043,35.04095421469031,77.58101865128445,70.73641292523212
mk,happy,221.63575817545507,347.03872199369874,267.213924208936,24.417932770933223,76.35449231668137,66.37170993785583
mk,boredom,69.12016547249502,242.33174594349674,179.9736285308752,28.98831683224992,71.91747878518328,63.03628110452773
mk,despair,232.13316730031494,421.19268896881033,332.1509483838027,30.812087820905578,74.00735152780045,67.31639947242992
cc,interest,108.98449191899662,595.460937565095,207.77332868969205,10.170822788065662,70.59243174763138,62.477310156531296
cc,despair,86.97700044506182,541.227788019077,140.45610070224365,31.809126959551197,74.12757978129467,66.66801213428965
gg,despair,119.27795847742242,449.4996726943542,291.97806309508707,49.893491203172985,78.47142345894794,72.43515815089195
mk,pride,204.03804635537233,381.9498806066203,250.22511025366958,34.38464585083323,80.46013776162667,69.83396760636944
cl,hot-anger,168.91491381566678,572.5140991692662,274.07439303716626,6.496562524228307,85.56599427633095,73.90597549280778
gg,elation,234.00943705307577,548.4582202169411,367.12727493833626,38.82885361184994,86.52352226035596,77.92527225226108
mk,cold-anger,149.14000668212051,381.1513477789877,289.05404739493446,28.073119398193278,78.78199804209328,66.31429741325957
mf,contempt,104.4213206988033,179.70124178202133,142.75801695786413,30.880095417789338,74.8859128843241,64.98612953084132
cc,neutral,74.32270990810858,110.98408535943383,93.1967139216154,33.09396708169613,73.87368617543288,67.92995915764327
mm,anxiety,92.45142013654238,186.7770931316387,172.08255428525422,35.42282614439505,73.9740409860305,66.9494129349057
mf,happy,125.51824264997063,575.4711923877339,377.4405953062422,47.16584744693024,90.73679424926794,82.58132718424967
mk,anxiety,202.6423014278522,567.4177077884885,262.62976374563453,19.723744190502387,69.37341015039415,55.85858413483205
mf,anxiety,82.51070062885746,181.4507219330402,142.50873377657445,43.604228612286164,74.24426282249175,68.13077559406453
mm,elation,204.48849663716288,395.9923992974307,296.57924583070184,38.75558033642964,85.30657908606412,77.53983307057653
mf,interest,173.16780258744805,577.4362017038204,296.00056753516435,38.965251539191755,71.9435887839908,64.64500506480815
mk,elation,402.7999099539787,573.0052795772168,487.60025901285974,28.184990165875,79.87931783356197,68.58548252499368
mm,anxiety,158.43252988497048,213.3788028810238,187.93110153298173,32.21630603900357,72.26611204160864,62.449843489610345
mk,shame,181.72742544033062,553.4081905180316,212.09610372060246,30.03702223883906,78.72431322443143,70.65225719589114
cc,disgust,83.1732565162177,575.5797806702965,126.46039813022735,23.06343692986968,67.66406260474736,60.43028205163015
gg,shame,121.58380920015938,597.0307961582225,179.45728986258294,37.94438007542056,81.9861397213056,71.19506006425594
cc,contempt,93.02089255888284,145.16702804493977,118.05997025902886,20.95296281202261,66.97569429824848,60.06012860027845
cl,hot-anger,113.47712013679941,299.3396798612207,252.68199641361738,9.456965651177832,83.5757487239672,73.5557184434869
cl,sadness,77.16282357167388,104.57829774604974,87.67305564876938,19.489921607698957,66.61928225206935,57.11596921625561
mf,anxiety,129.0893962978316,184.6385158539712,149.07947579451576,39.76335618263817,70.90160326148107,64.43382953440522
mf,boredom,101.98889427959482,197.10630426779286,129.9731910005133,44.148207290473245,79.59060707319856,72.34323784974133
jg,cold-anger,189.21788807392537,562.8141776880303,364.85033846919777,29.209134359729077,70.17996848124736,60.99068371996226
mm,panic,226.02544932725286,342.35717202280506,259.3107474937919,26.545643201031538,69.03155516665991,61.598954271349406
gg,anxiety,172.62925365695796,292.12028006592726,206.62636686405227,28.961248355504104,68.04981883434043,59.3290638178188
cl,sadness,87.97177849121482,109.58677850473563,94.12959509585684,18.34748989319621,66.37713763334544,57.714705097791914
cl,shame,76.46991592277492,121.37594896651976,87.90129870604447,16.44104751074349,69.80956784121324,59.21431490710577
gg,cold-anger,132.25503471291657,207.75329942805146,172.3306279995307,14.35959972593534,70.70597619384702,61.11924792048199
gg,boredom,107.25170432871869,326.7801936019192,157.67674165582653,31.01022494810685,85.68794122243372,77.36678927747138
mk,happy,248.84382924453942,406.90526886913074,333.9454339607736,24.02800566403166,79.25366706850909,67.87099579371863
gg,interest,143.4829792955495,368.1972719074629,209.52974887375257,38.94132199257559,85.08302680574737,77.40457143893468
mm,contempt,134.7884798086044,562.4993646547681,182.08824790701237,26.090692196508467,75.52730652527852,66.92844638460156
cc,contempt,88.17897318690935,217.4472124680872,151.2965978489764,22.72631562931633,78.22945726310442,69.67137754212727
mk,despair,231.56811849527065,556.6967531077147,420.8026358621917,22.206632665059438,70.4142957193227,62.092029623503784
cl,anxiety,75.46503406477666,134.46679369280068,101.47854977286937,17.924548175449438,77.60063172446431,67.846205307895
gg,shame,122.59008770394017,554.2789930260959,176.1896404613163,33.30311732683582,80.64652090867891,72.7222363887487
cc,pride,103.34584197128866,159.42107268509824,124.21726665597927,21.297695399063,73.18655935036317,62.762986352221446
jg,elation,189.28355922987603,425.4882026867424,310.6439002042166,27.317829904663512,75.99766142292853,68.34227997276365
jg,hot-anger,235.56803232812592,447.84032675419564,364.68129627047296,24.44967088845852,84.94915571123724,74.99763147276195
gg,sadness,181.63793627920856,362.5272283115629,224.48191186955552,29.02226204119459,79.32871490103987,70.14569404619945
cc,panic,269.3100046804363,365.22427046053184,311.6652556451461,30.114129717095597,80.4712148990598,71.26275950790108
cl,shame,86.69629313269002,124.40615167281004,101.08116760321174,16.487903715684674,75.89556584617824,63.58196968002052
mf,despair,67.40322709407636,154.7280133925635,127.50302237576348,43.102254732303635,76.03180376735651,70.65722156580901
gg,pride,123.58623152692076,578.919937813481,244.50486688297948,21.342531555451774,77.05914501862702,67.4359379974209
jg,cold-anger,147.58270702635235,268.1771627937857,224.43400551680813,29.846754032759428,77.83375983664992,68.18318005745017
gg,sadness,170.40824521728558,583.4876066886864,351.5431217884308,23.85831709012577,78.59400445602934,70.84213482777558
mk,anxiety,99.9268141141391,557.2003762741563,264.6607459306132,38.08986640111924,75.16295339713022,67.61671788774851
mk,happy,220.25014088744842,534.5921546260569,371.30134793514617,28.254041987233396,77.32131430242472,65.56365983152652
mk,panic,268.02638391780005,627.592321574132,487.46899095511907,20.79037711539658,81.8040349468858,73.185951659526
mf,despair,125.62137615152581,155.57880265256455,142.14575966091346,30.33462249772962,64.92259245533855,59.9919139581703
gg,shame,153.29236837480573,538.1990683775044,219.72404908666954,35.429798630746646,78.11491532782537,68.08068449927654
mk,interest,206.81685688577596,299.9439515353893,260.66237907091835,34.58173727923581,77.64836899882982,69.59037978782834
gg,contempt,161.43190590856284,204.40973361300777,189.35483277979483,42.35256221499458,76.78129938224703,70.11108620162196
mk,happy,225.31687310214056,477.28521722114374,372.9625681038846,25.36798128135107,69.5336381651912,59.89313274563982
gg,panic,205.09680516556088,550.4008923611723,344.8632993980095,46.25065804998063,86.3451105423865,80.1030478802054
jg,sadness,192.06151458840048,580.3455129696788,236.71105958617227,29.669880838910828,61.527844884793566,50.31130620738
cl,contempt,88.55599561829536,143.66142084603814,108.49640487348768,17.136721984152878,75.37823289769143,65.5554677899248
mf,boredom,77.56966598398832,162.6763138902859,117.09422730356742,46.21253347772284,74.87395544138643,69.06755909972814
jg,despair,269.3405572593902,509.120685528842,338.5909543345202,28.2961159816733,82.34008510155051,69.50134653749389
mk,disgust,214.5278359974912,445.3318975527458,274.2696466138837,28.614566127616285,76.98964428586376,67.14204247031479
mf,sadness,107.94987705754053,231.5565503180679,159.45584943611075,40.137828210776895,79.56513391015739,71.68085068797772
cc,anxiety,84.47953388122937,519.6891456735065,150.8648221171288,48.282773299615464,82.22992014266393,75.07439212275682
mk,cold-anger,259.573781560097,451.9289133881944,369.9672023477701,34.388509957445294,88.71579409850148,77.32903891529517
mk,sadness,105.5921414823884,598.3704144055743,322.49136993902215,27.94829605455266,74.26889702042796,65.39992237739968
jg,anxiety,111.43779271298185,590.5470523791905,245.66777089235558,29.572937934436045,67.66269732241238,59.112405152897736
mk,boredom,158.0564357741208,234.38011374961746,183.94757932646795,33.382165798293144,70.94780131775198,63.17462810147041
jg,boredom,73.96159222038101,594.3421689600177,184.63566178179343,30.26295006182582,68.09290085242617,59.62819121929598
cc,disgust,77.35134371527559,603.4032132941494,161.77785329468713,21.783783572167124,63.61382982905818,56.270635462218046
cc,contempt,83.69693095725314,234.28289677885465,153.63252683773726,32.80234414017804,76.15592923270763,67.63569536465593
gg,cold-anger,173.59859566420207,596.4676545463366,250.82233817335145,27.27931384310221,77.6188255760362,68.33658429646457
mk,neutral,87.50881785509947,267.681045451991,208.48446178738791,29.4042108275108,68.33297208659803,59.73069245983684
mk,despair,217.2826635909739,358.14673036627727,276.58354181789935,35.649582376902906,84.79333123631436,74.84128814445447
gg,despair,225.2193705259325,571.2465197284033,312.2168118961214,28.344775623700386,83.5333648660622,74.74295962227262
mk,contempt,188.74747766252804,281.7109799137526,243.85897973538758,28.42804593122165,73.96765076838999,66.25865766585346
mm,disgust,94.195972162686,316.1671987496794,214.28172711734558,31.795093728293757,81.27710454086943,71.90845250627528
mm,contempt,110.5199466800945,176.36366547844605,125.67579641117591,22.264469989569005,64.71432187435325,53.90753364988047
mm,pride,144.02374801078565,201.80048323554036,168.1944661674389,32.41650225246144,76.26675172308776,67.94298359502574
jg,despair,176.50204522084542,280.93846838406654,224.24766860059648,30.49297046933909,66.8088047325015,56.80712696731434
mk,interest,198.57356110172344,289.86979413068826,245.46281612809454,33.042180731824956,79.42635429919345,70.61502363379886
gg,panic,214.78987865587712,449.7959551360434,316.5495372789687,46.117228952218085,83.98095549502193,77.30680197648734
mk,disgust,78.61716199911889,296.7630659250393,242.55518291304963,21.642743233840584,70.33673794984912,62.66073122162921
mm,cold-anger,80.25595663204916,597.9294336626351,163.5690573437423,31.90117596247633,79.65650425940898,71.43957763491923
mm,despair,87.45639103503827,524.4984589613291,245.5471204900713,31.33720542715866,81.38766531445555,71.4466014822651
jg,interest,199.7252565497493,482.2405914910996,295.35181056897954,30.950733467553572,69.89477075423066,58.56830187244999
mk,despair,206.17644569338486,312.764160930488,253.4683476641981,26.711992147314827,74.5551179129944,65.98727506403262
mm,pride,99.12320766833184,280.65350575167247,204.2510872000391,24.516552138105023,75.31477014292354,67.3146150282028
mf,hot-anger,140.26406983308175,264.8627270327285,165.6872216743734,39.126407435152004,71.93578074530872,66.50258207712365
cl,pride,82.74431355786213,520.5724555395865,217.89905807679838,11.421587425074527,75.43424909416233,64.23166044933896
gg,disgust,162.56448594257688,587.2176826429296,282.32672104535465,26.509488925441044,84.0388338220563,73.80991413232685
cl,disgust,76.68666837322684,114.51298729556439,94.0320416810526,20.13228894702763,71.76210109923755,62.9567645254795
cc,disgust,95.88973912031038,203.1098103808038,138.67891634959517,35.61241242200488,85.33085509066402,76.48645033374441
gg,pride,144.04396520527914,231.9852870270466,174.49848135271245,63.20336515469301,90.46219889786778,83.64669376521272
cl,cold-anger,92.17467943165458,141.91659049019415,118.9012350461958,13.29679562576333,83.16265267092294,72.62143387706003
cc,despair,78.80164959831991,150.72125368760945,107.65821097395674,36.69926103151145,78.36037088975444,69.21140231728084
gg,neutral,123.4572144796083,239.0600617298296,169.21519445632438,22.085125995634538,72.29622332215531,64.29617047417466
mk,interest,198.75054154748182,266.91353411360393,232.42352673294312,33.645800994418806,75.66847224027077,64.74640508430512
gg,disgust,118.3164635285045,334.44545406030215,218.088765578024,30.282400378896828,76.89706554920757,70.0137371026778
jg,happy,143.73366390986627,597.6629098989745,212.46625777852083,26.969344808349323,70.03152998440656,59.804698987735634
mk,elation,269.02723615814773,352.91814124567316,321.46425323424336,36.25527630746284,84.60558148525176,74.55377497910376
